id,id1,galex_objid,sdss_objid,u,g,r,i,z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,nuv_mag,fuv_mag,class,spectrometric_redshift,nuv-u,nuv-g,nuv-r,nuv-i,nuv-z,u-g,u-r,u-i,u-z,g-r,g-i,g-z,r-i,r-z,i-z,fuv-nuv,fuv-u,fuv-g,fuv-r,fuv-i,fuv-z,pred
1353,22247,2.47111E+18,1.23768E+18,21.26475906,20.9955616,20.49029541,20.45505714,20.07826805,0.392808646,0.306073815,0.211740449,0.157345846,0.11703641,22.69674492,23.42076111,1,1.225555301,1.431985855,1.701183319,2.206449509,2.241687775,2.618476868,0.269197464,0.774463654,0.80970192,1.186491013,0.50526619,0.540504456,0.917293549,0.035238266,0.412027359,0.376789093,-0.72401619,-2.156002045,-2.425199509,-2.930465698,-2.965703964,-3.342493057,1
1354,22269,6.37605E+18,1.23768E+18,21.06320572,20.49298096,20.53438377,20.4461689,20.28215218,0.296585441,0.231097355,0.159872085,0.118802093,0.088366933,22.25913429,21.53430748,1,2.373270988,1.195928574,1.766153336,1.724750519,1.812965393,1.976982117,0.570224762,0.528821945,0.617036819,0.781053543,-0.041402817,0.046812057,0.210828781,0.088214874,0.252231598,0.164016724,0.724826813,-0.471101761,-1.041326523,-0.999923706,-1.08813858,-1.252155304,1
1355,22331,2.48247E+18,1.23768E+18,21.9804554,21.33962059,20.4454174,19.71550179,19.17320824,0.160110191,0.124756783,0.086306162,0.064134732,0.047704455,23.87380791,23.43503952,0,0.000115345,1.893352509,2.534187317,3.428390503,4.158306122,4.70059967,0.640834808,1.535037994,2.264953613,2.807247162,0.894203186,1.624118805,2.166412354,0.729915619,1.272209167,0.542293549,0.438768387,-1.454584122,-2.09541893,-2.989622116,-3.719537735,-4.261831284,1
1356,22370,6.37616E+18,1.23768E+18,20.48955917,19.97601128,20.02912331,19.81531906,19.65374947,0.232041359,0.180805057,0.125080094,0.092947915,0.069136173,20.83269882,21.67199326,1,0.587083697,0.343139648,0.856687546,0.803575516,1.017379761,1.178949356,0.513547897,0.460435867,0.674240112,0.835809708,-0.05311203,0.160692215,0.32226181,0.213804245,0.37537384,0.161569595,-0.839294434,-1.182434082,-1.695981979,-1.642869949,-1.856674194,-2.01824379,1
1357,22424,6.3764E+18,1.23768E+18,21.60432053,20.84383583,20.62996292,20.59162903,20.58657837,0.537301302,0.418661535,0.289628088,0.215224713,0.160087645,21.29801941,22.40313721,1,0.795132995,-0.306301117,0.454183578,0.668056488,0.706390381,0.71144104,0.760484695,0.974357605,1.012691498,1.017742157,0.21387291,0.252206802,0.257257462,0.038333893,0.043384552,0.005050659,-1.105117798,-0.798816681,-1.559301376,-1.773174286,-1.811508179,-1.816558838,1
1358,22456,6.3764E+18,1.23768E+18,21.67366028,20.9627552,20.72973061,20.69326019,20.13822556,0.351106167,0.273579568,0.189261064,0.140641257,0.104611255,21.97086716,22.38804245,1,0.899459124,0.297206879,1.008111954,1.241136551,1.277606964,1.832641602,0.710905075,0.943929672,0.980400085,1.535434723,0.233024597,0.26949501,0.824529648,0.036470413,0.591505051,0.555034637,-0.417175293,-0.714382172,-1.425287247,-1.658311844,-1.694782257,-2.249816895,1
1359,22501,6.37954E+18,1.23768E+18,20.58755684,19.90566635,19.78753281,19.77710533,19.74734497,0.256946117,0.200210661,0.138504803,0.102923915,0.076556489,21.82163239,21.78391838,1,2.514708042,1.234075546,1.915966034,2.034099579,2.044527054,2.074287415,0.681890488,0.800024033,0.810451508,0.840211868,0.118133545,0.12856102,0.158321381,0.010427475,0.040187836,0.029760361,0.037714005,-1.196361542,-1.878252029,-1.996385574,-2.006813049,-2.03657341,1
1360,22575,6.37616E+18,1.23768E+18,21.61088753,20.93795013,20.88801003,20.79940033,20.28868675,0.340368688,0.265212983,0.18347311,0.136340186,0.101412043,23.3605175,22.54010582,1,2.23572588,1.749629974,2.422567368,2.472507477,2.561117172,3.07183075,0.672937393,0.722877502,0.811487198,1.322200775,0.049940109,0.138549805,0.649263382,0.088609695,0.599323273,0.510713577,0.820411682,-0.929218292,-1.602155685,-1.652095795,-1.74070549,-2.251419067,1
1361,22604,6.37616E+18,1.23768E+18,20.72854805,20.06672096,19.79710388,19.7226162,19.51458549,0.186644584,0.145432189,0.100609317,0.074763507,0.055610314,21.62300301,22.46260452,1,0.771651506,0.894454956,1.556282043,1.825899124,1.90038681,2.108417511,0.661827087,0.931444168,1.005931854,1.213962555,0.269617081,0.344104767,0.552135468,0.074487686,0.282518387,0.208030701,-0.839601517,-1.734056473,-2.39588356,-2.665500641,-2.739988327,-2.948019028,1
1362,22682,6.38031E+18,1.23768E+18,19.75387764,19.49780846,19.54610062,19.659235,19.75203514,0.122740433,0.095638514,0.066162281,0.049165666,0.036570225,20.36502457,22.04870796,1,0.83314544,0.611146927,0.86721611,0.81892395,0.705789566,0.612989426,0.256069183,0.207777023,0.094642639,0.001842499,-0.04829216,-0.161426544,-0.254226685,-0.113134384,-0.205934525,-0.09280014,-1.683683395,-2.294830322,-2.550899506,-2.502607346,-2.389472961,-2.296672821,1
1363,22697,6.38035E+18,1.23768E+18,20.12486267,19.81146049,19.66873932,19.64870453,19.34508133,0.240897715,0.187705874,0.129854053,0.096495479,0.071774907,20.41786575,20.95879555,1,0.91831243,0.293003082,0.606405258,0.749126434,0.769161224,1.072784424,0.313402176,0.456123352,0.476158142,0.779781342,0.142721176,0.162755966,0.466379166,0.02003479,0.32365799,0.303623199,-0.540929794,-0.833932877,-1.147335052,-1.290056229,-1.310091019,-1.613714218,1
1364,22698,6.38035E+18,1.23768E+18,20.12486267,19.81146049,19.66873932,19.64870453,19.34508133,0.240897715,0.187705874,0.129854053,0.096495479,0.071774907,20.41786575,20.95879555,1,0.918094397,0.293003082,0.606405258,0.749126434,0.769161224,1.072784424,0.313402176,0.456123352,0.476158142,0.779781342,0.142721176,0.162755966,0.466379166,0.02003479,0.32365799,0.303623199,-0.540929794,-0.833932877,-1.147335052,-1.290056229,-1.310091019,-1.613714218,1
1365,22711,6.38031E+18,1.23768E+18,20.95756531,20.60683823,20.02458572,19.33352852,19.15361595,0.143657565,0.111937001,0.077437498,0.057544362,0.042802431,21.64689064,22.27027893,1,0.566488087,0.689325333,1.040052414,1.622304916,2.313362122,2.493274689,0.350727081,0.932979584,1.624036789,1.803949356,0.582252502,1.273309708,1.453222275,0.691057205,0.870969772,0.179912567,-0.62338829,-1.312713623,-1.663440704,-2.245693207,-2.936750412,-3.116662979,1
1366,22729,2.90873E+18,1.23768E+18,20.66106415,19.98304939,19.75328827,19.79587746,19.77758789,0.128225088,0.099912122,0.069118746,0.051362634,0.038204364,22.60708618,22.61658096,1,2.66568327,1.946022034,2.624036789,2.853797913,2.811208725,2.829498291,0.678014755,0.907775879,0.865186691,0.883476257,0.229761124,0.187171936,0.205461502,-0.042589188,-0.024299622,0.018289566,-0.009494781,-1.955516815,-2.63353157,-2.863292694,-2.820703506,-2.838993073,1
1367,22759,6.38031E+18,1.23768E+18,20.22139931,20.15830231,20.03520203,19.6828804,19.66469574,0.126819313,0.098816745,0.068360969,0.050799526,0.037785515,21.38192558,21.66229439,1,1.728500724,1.160526276,1.223623276,1.346723557,1.699045181,1.717229843,0.063097,0.186197281,0.538518906,0.556703568,0.123100281,0.475421906,0.493606567,0.352321625,0.370506287,0.018184662,-0.280368805,-1.440895081,-1.503992081,-1.627092361,-1.979413986,-1.997598648,1
1368,22797,6.37669E+18,1.23768E+18,20.69667244,20.78639603,20.42709923,20.42235756,20.44320869,0.13484405,0.105069578,0.072686642,0.054013968,0.04017647,21.31179428,22.90741348,1,1.390817285,0.615121841,0.525398254,0.884695053,0.889436722,0.868585587,-0.089723587,0.269573212,0.27431488,0.253463745,0.359296799,0.364038467,0.343187332,0.004741669,-0.016109467,-0.020851135,-1.595619202,-2.210741043,-2.121017456,-2.480314255,-2.485055923,-2.464204788,1
1369,22806,6.38031E+18,1.23768E+18,21.00985146,20.41345978,20.16021919,20.15039063,19.67091179,0.113749921,0.088633172,0.061316017,0.045564372,0.033891521,22.09205246,22.87776375,1,0.960956872,1.082201004,1.678592682,1.931833267,1.941661835,2.421140671,0.596391678,0.849632263,0.859460831,1.338939667,0.253240585,0.263069153,0.742547989,0.009828568,0.489307404,0.479478836,-0.785711288,-1.867912292,-2.46430397,-2.717544556,-2.727373123,-3.206851959,1
1370,22807,6.38031E+18,1.23768E+18,21.00985146,20.41345978,20.16021919,20.15039063,19.67091179,0.113749921,0.088633172,0.061316017,0.045564372,0.033891521,22.09205246,22.87776375,1,0.961250901,1.082201004,1.678592682,1.931833267,1.941661835,2.421140671,0.596391678,0.849632263,0.859460831,1.338939667,0.253240585,0.263069153,0.742547989,0.009828568,0.489307404,0.479478836,-0.785711288,-1.867912292,-2.46430397,-2.717544556,-2.727373123,-3.206851959,1
1371,22831,6.38031E+18,1.23768E+18,20.50323105,20.2586689,19.85062027,19.72179604,19.91191864,0.149153337,0.116219275,0.080399953,0.059745781,0.044439886,21.14574623,22.07804108,1,1.180634737,0.642515182,0.887077332,1.295125961,1.423950195,1.233827591,0.244562149,0.652610779,0.781435013,0.591312408,0.40804863,0.536872864,0.346750259,0.128824234,-0.06129837,-0.190122604,-0.932294846,-1.574810028,-1.819372177,-2.227420807,-2.356245041,-2.166122437,1
1372,22834,6.38031E+18,1.23768E+18,21.03806496,20.81321907,20.55399704,20.48960495,20.60778999,0.162109509,0.12631464,0.087383881,0.064935587,0.048300147,21.28450775,22.14203262,1,1.42183125,0.246442795,0.471288681,0.730510712,0.794902802,0.676717758,0.224845886,0.484067917,0.548460007,0.430274963,0.259222031,0.32361412,0.205429077,0.06439209,-0.053792953,-0.118185043,-0.857524872,-1.103967667,-1.328813553,-1.588035583,-1.652427673,-1.53424263,1
1373,22838,6.38031E+18,1.23768E+18,22.00354576,21.2572937,21.15629005,20.85862732,20.93421745,0.148647532,0.115825154,0.080127306,0.059543174,0.044289183,21.5026207,22.49590302,1,0.757446945,-0.500925064,0.245326996,0.346330643,0.643993378,0.568403244,0.74625206,0.847255707,1.144918442,1.069328308,0.101003647,0.398666382,0.323076248,0.297662735,0.222072601,-0.075590134,-0.993282318,-0.492357254,-1.238609314,-1.339612961,-1.637275696,-1.561685562,1
1374,22843,6.38031E+18,1.23768E+18,21.05667496,21.3345108,21.04695702,21.0268116,21.10071945,0.163908228,0.127716184,0.088353463,0.065656088,0.048836071,22.00158119,21.9746418,1,1.394520164,0.944906235,0.667070389,0.954624176,0.974769592,0.90086174,-0.277835846,0.009717941,0.029863358,-0.044044495,0.287553787,0.307699203,0.233791351,0.020145416,-0.053762436,-0.073907852,0.026939392,-0.917966843,-0.640130997,-0.927684784,-0.9478302,-0.873922348,1
1375,22851,6.38031E+18,1.23768E+18,20.2737236,20.12725449,19.9850502,19.71210861,19.86373901,0.204891995,0.15965046,0.110445447,0.082072802,0.061047088,20.44163513,20.77617645,1,1.49564755,0.16791153,0.314380646,0.45658493,0.72952652,0.577896118,0.146469116,0.288673401,0.56161499,0.409984589,0.142204285,0.415145874,0.263515472,0.272941589,0.121311188,-0.151630402,-0.334541321,-0.50245285,-0.648921967,-0.791126251,-1.064067841,-0.912437439,1
1376,22855,6.38031E+18,1.23768E+18,20.53132248,20.16903305,20.0895195,19.76490211,19.82075691,0.286885738,0.223539412,0.154643536,0.114916719,0.085476927,20.74223137,21.62451172,1,0.49373883,0.21090889,0.573198318,0.652711868,0.977329254,0.921474457,0.362289429,0.441802979,0.766420364,0.710565567,0.07951355,0.404130936,0.348276138,0.324617386,0.268762589,-0.055854797,-0.88228035,-1.09318924,-1.455478668,-1.534992218,-1.859609604,-1.803754807,1
1377,22929,6.38031E+18,1.23768E+18,21.31893158,21.25819588,21.0392704,20.66959572,20.30228424,0.139005959,0.108312495,0.074930087,0.055681083,0.041416496,21.04392052,22.01208115,1,0.971339941,-0.275011063,-0.21427536,0.004650116,0.374324799,0.741636276,0.060735703,0.279661179,0.649335861,1.016647339,0.218925476,0.588600159,0.955911636,0.369674683,0.73698616,0.367311478,-0.968160629,-0.693149567,-0.753885269,-0.972810745,-1.342485428,-1.709796906,1
1378,22937,6.38031E+18,1.23768E+18,22.0155983,21.30788803,20.96688652,20.98777008,20.85491753,0.256376892,0.199767143,0.138197988,0.102695912,0.076386891,21.29310608,22.29092407,1,1.017044067,-0.722492218,-0.014781952,0.326219559,0.305335999,0.438188553,0.707710266,1.048711777,1.027828217,1.160680771,0.341001511,0.32011795,0.452970505,-0.02088356,0.111968994,0.132852554,-0.997817993,-0.275325775,-0.983036041,-1.324037552,-1.303153992,-1.436006546,1
1379,22939,6.38031E+18,1.23768E+18,19.26469612,19.07857323,18.92990685,19.02952003,18.83984947,0.307592213,0.239673764,0.165805206,0.123211034,0.091646373,20.46170044,21.04154396,1,0.908178926,1.197004318,1.383127213,1.531793594,1.432180405,1.621850967,0.186122894,0.334789276,0.235176086,0.424846649,0.148666382,0.049053192,0.238723755,-0.09961319,0.090057373,0.189670563,-0.579843521,-1.776847839,-1.962970734,-2.111637115,-2.012023926,-2.201694489,1
1380,22949,6.38031E+18,1.23768E+18,20.41780853,20.24723816,20.07180405,19.97611237,19.79586029,0.375766933,0.292795062,0.202554271,0.150519535,0.111958876,21.81870842,21.94628716,1,1.90834713,1.400899887,1.571470261,1.746904373,1.842596054,2.022848129,0.170570374,0.346004486,0.441696167,0.621948242,0.175434113,0.271125793,0.451377869,0.095691681,0.275943756,0.180252075,-0.127578735,-1.528478622,-1.699048996,-1.874483109,-1.970174789,-2.150426865,1
1381,22951,2.91805E+18,1.23768E+18,23.64190674,21.07670021,20.62173653,19.78354836,19.49434471,0.251185417,0.195721969,0.13539955,0.100616381,0.074840099,22.26658249,23.2447319,1,0.653765142,-1.375324249,1.189882278,1.644845963,2.483034134,2.772237778,2.565206528,3.020170212,3.858358383,4.147562027,0.454963684,1.293151855,1.582355499,0.838188171,1.127391815,0.289203644,-0.978149414,0.397174835,-2.168031693,-2.622995377,-3.461183548,-3.750387192,1
1382,22962,6.38035E+18,1.23768E+18,20.70620728,20.62945366,20.24441528,20.23130226,20.30170059,0.171178967,0.133381486,0.092272699,0.068568505,0.051002368,20.9919281,21.45234299,1,1.413888931,0.285720825,0.362474442,0.747512817,0.760625839,0.690227509,0.076753616,0.461791992,0.474905014,0.404506683,0.385038376,0.398151398,0.327753067,0.013113022,-0.057285309,-0.070398331,-0.460414886,-0.746135712,-0.822889328,-1.207927704,-1.221040726,-1.150642395,1
1383,22963,6.38035E+18,1.23768E+18,19.9390564,19.89870262,19.62434387,19.6335392,19.36602211,0.183988884,0.143362895,0.099177785,0.07369972,0.054819051,20.26265144,20.48092842,1,0.956552923,0.323595047,0.363948822,0.638307571,0.629112244,0.896629333,0.040353775,0.314712524,0.305517197,0.573034286,0.274358749,0.265163422,0.532680511,-0.009195328,0.258321762,0.26751709,-0.218276978,-0.541872025,-0.5822258,-0.856584549,-0.847389221,-1.114906311,1
1384,22966,6.38035E+18,1.23768E+18,20.32031059,20.30061913,19.97396088,20.01902008,19.97910881,0.206672579,0.161037877,0.111405261,0.082786046,0.061577611,20.79073906,21.65200806,1,1.312529087,0.470428467,0.490119934,0.816778183,0.771718979,0.811630249,0.019691467,0.346349716,0.301290512,0.341201782,0.326658249,0.281599045,0.321510315,-0.045059204,-0.005147934,0.03991127,-0.861268997,-1.331697464,-1.351388931,-1.67804718,-1.632987976,-1.672899246,1
1385,22971,6.38031E+18,1.23768E+18,20.79675102,21.06896019,20.70235634,20.50734138,20.34687424,0.203050628,0.158215672,0.109452873,0.081335217,0.060498457,21.3074131,21.5037117,1,1.985929728,0.510662079,0.238452911,0.605056763,0.800071716,0.960538864,-0.272209167,0.094394684,0.289409637,0.449876785,0.366603851,0.561618805,0.722085953,0.195014954,0.355482101,0.160467148,-0.196298599,-0.706960678,-0.434751511,-0.801355362,-0.996370316,-1.156837463,1
1386,22976,6.38031E+18,1.23768E+18,21.92578316,21.89476967,21.46748161,21.64455605,21.02386284,0.126435459,0.098517656,0.068154059,0.050645769,0.037671145,21.75002861,22.24353027,1,1.214040637,-0.175754547,-0.144741058,0.282546997,0.105472565,0.726165771,0.031013489,0.458301544,0.281227112,0.901920319,0.427288055,0.250213623,0.87090683,-0.177074432,0.443618774,0.620693207,-0.493501663,-0.317747116,-0.348760605,-0.77604866,-0.598974228,-1.219667435,1
1387,22977,6.38031E+18,1.23768E+18,20.26648903,19.95910454,19.76326561,19.54652405,19.55647659,0.120018676,0.093517736,0.064695142,0.048075423,0.035759281,20.53560829,22.01910591,1,1.435413361,0.269119263,0.576503754,0.772342682,0.989084244,0.979131699,0.307384491,0.503223419,0.719964981,0.710012436,0.195838928,0.41258049,0.402627945,0.216741562,0.206789017,-0.009952545,-1.48349762,-1.752616882,-2.060001373,-2.255840302,-2.472581863,-2.462629318,1
1388,22987,6.38031E+18,1.23768E+18,20.48752403,19.89260101,19.74998283,19.69779587,19.57584572,0.134974495,0.105171211,0.072756954,0.054066218,0.040215332,20.34240341,21.4627533,1,0.694479465,-0.145120621,0.449802399,0.592420578,0.644607544,0.766557693,0.594923019,0.737541199,0.789728165,0.911678314,0.142618179,0.194805145,0.316755295,0.052186966,0.174137115,0.12195015,-1.120349884,-0.975229263,-1.570152283,-1.712770462,-1.764957428,-1.886907578,1
1389,22992,6.38031E+18,1.23768E+18,21.08039856,20.67787743,20.57455444,20.50635719,20.08744812,0.144892946,0.112899601,0.078103423,0.058039214,0.043170512,21.27444839,22.43962479,1,1.515331388,0.194049835,0.596570969,0.699893951,0.768091202,1.187000275,0.402521133,0.505844116,0.574041367,0.992950439,0.103322983,0.171520233,0.590429306,0.06819725,0.487106323,0.418909073,-1.165176392,-1.359226227,-1.76174736,-1.865070343,-1.933267593,-2.352176666,1
1390,22995,6.38031E+18,1.23768E+18,21.20167351,20.72779846,20.60351372,20.27156639,20.25221062,0.157731116,0.122903012,0.085023738,0.06318175,0.046995614,22.19800186,22.41452789,1,1.674904585,0.996328354,1.4702034,1.594488144,1.926435471,1.945791245,0.473875046,0.59815979,0.930107117,0.949462891,0.124284744,0.456232071,0.475587845,0.331947327,0.351303101,0.019355774,-0.216526031,-1.212854385,-1.686729431,-1.811014175,-2.142961502,-2.162317276,1
1391,22997,6.38031E+18,1.23768E+18,20.95376968,20.35091591,20.10924911,19.93280602,19.8640728,0.246798962,0.192304075,0.133035064,0.098859318,0.07353317,21.2809391,21.73439789,1,0.868317485,0.327169418,0.930023193,1.171689987,1.348133087,1.416866302,0.602853775,0.844520569,1.020963669,1.089696884,0.241666794,0.418109894,0.486843109,0.1764431,0.245176315,0.068733215,-0.453458786,-0.780628204,-1.383481979,-1.625148773,-1.801591873,-1.870325089,1
1392,22998,6.38031E+18,1.23768E+18,21.65733719,21.13342857,20.86806679,20.44059181,20.13080788,0.245793864,0.191520914,0.132493272,0.098456703,0.073233701,22.21130562,22.36625099,1,0.466540694,0.55396843,1.077877045,1.343238831,1.770713806,2.080497742,0.523908615,0.789270401,1.216745377,1.526529312,0.265361786,0.692836761,1.002620697,0.427474976,0.737258911,0.309783936,-0.154945374,-0.708913803,-1.232822418,-1.498184204,-1.92565918,-2.235443115,1
1393,22999,6.38031E+18,1.23768E+18,20.50117111,20.45067215,20.14043999,20.16513634,20.3527565,0.214898542,0.167447492,0.115839392,0.086081088,0.064028516,21.16130638,22.36686516,1,1.147746444,0.660135269,0.710634232,1.020866394,0.996170044,0.808549881,0.050498962,0.360731125,0.336034775,0.148414612,0.310232162,0.285535812,0.097915649,-0.02469635,-0.212316513,-0.187620163,-1.205558777,-1.865694046,-1.916193008,-2.226425171,-2.201728821,-2.014108658,1
1394,23004,6.38031E+18,1.23768E+18,20.18473816,19.74739265,19.60052299,19.11212158,18.97750092,0.140199319,0.109242357,0.075573355,0.056159105,0.041772056,20.27000809,20.74758339,1,0.579248488,0.085269928,0.522615433,0.669485092,1.157886505,1.292507172,0.437345505,0.584215164,1.072616577,1.207237244,0.146869659,0.635271072,0.769891739,0.488401413,0.623022079,0.134620667,-0.477575302,-0.56284523,-1.000190735,-1.147060394,-1.635461807,-1.770082474,1
1395,23005,6.38031E+18,1.23768E+18,20.40882874,19.80747032,19.66417313,19.52690506,19.42403412,0.136827081,0.106614731,0.073755577,0.054808296,0.040767305,20.46842003,21.1112709,1,0.747469187,0.059591293,0.660949707,0.804246902,0.941514969,1.04438591,0.601358414,0.744655609,0.881923676,0.984794617,0.143297195,0.280565262,0.383436203,0.137268066,0.240139008,0.102870941,-0.642850876,-0.702442169,-1.303800583,-1.447097778,-1.584365845,-1.687236786,1
1396,23013,2.91668E+18,1.23768E+18,22.13234138,21.47854996,21.44942093,20.94609642,21.01349831,0.18310003,0.142670304,0.098698661,0.073343679,0.054554224,22.62932777,22.8223896,1,1.494883895,0.496986389,1.150777817,1.179906845,1.683231354,1.615829468,0.653791428,0.682920456,1.186244965,1.118843079,0.029129028,0.532453537,0.465051651,0.503324509,0.435922623,-0.067401886,-0.193061829,-0.690048218,-1.343839645,-1.372968674,-1.876293182,-1.808891296,1
1397,23016,2.91668E+18,1.23768E+18,22.31557655,21.62053108,21.91040802,22.26997185,23.21209145,0.182110384,0.141899183,0.098165192,0.072947256,0.05425936,21.44548225,21.32700157,0,-0.000648228,-0.870094299,-0.175048828,-0.464925766,-0.824489594,-1.766609192,0.695045471,0.405168533,0.045604706,-0.896514893,-0.289876938,-0.649440765,-1.591560364,-0.359563828,-1.301683426,-0.942119598,0.118480682,0.988574982,0.29352951,0.583406448,0.942970276,1.885089874,0
1398,23032,2.9177E+18,1.23768E+18,23.10860825,21.74886322,21.75986481,21.46860313,20.56436348,0.200061902,0.155886874,0.10784182,0.080138028,0.059607971,22.55765152,24.02730179,1,0.752281845,-0.550956726,0.8087883,0.797786713,1.089048386,1.99328804,1.359745026,1.348743439,1.640005112,2.544244766,-0.011001587,0.280260086,1.184499741,0.291261673,1.195501328,0.904239655,-1.469650269,-0.918693542,-2.278438568,-2.267436981,-2.558698654,-3.462938309,1
1399,23099,6.37739E+18,1.23768E+18,20.74833679,19.18133163,18.56089783,17.87847519,17.43961334,0.271883041,0.211849421,0.146556452,0.108907148,0.081006907,21.3363533,21.14827347,0,-2.82E-05,0.58801651,2.155021667,2.775455475,3.457878113,3.89673996,1.567005157,2.187438965,2.869861603,3.30872345,0.620433807,1.302856445,1.741718292,0.682422638,1.121284485,0.438861847,0.188079834,-0.399936676,-1.966941833,-2.587375641,-3.269798279,-3.708660126,0
1400,23121,3.05482E+18,1.23768E+18,21.24972534,20.14857483,19.86332893,19.63098717,19.1684227,0.294130355,0.229184389,0.158548698,0.117818676,0.08763545,22.32461929,22.40450287,1,2.656876087,1.074893951,2.176044464,2.461290359,2.693632126,3.156196594,1.101150513,1.386396408,1.618738174,2.081302643,0.285245895,0.517587662,0.98015213,0.232341766,0.694906235,0.462564468,-0.079883575,-1.154777527,-2.25592804,-2.541173935,-2.773515701,-3.23608017,1
1401,23125,3.05482E+18,1.23768E+18,20.99532318,20.55784798,20.39312744,20.1924305,20.04567719,0.447499543,0.348688602,0.241221175,0.179253176,0.133331433,22.63379669,22.8423481,1,2.229704618,1.638473511,2.075948715,2.24066925,2.441366196,2.588119507,0.437475204,0.60219574,0.802892685,0.949645996,0.164720535,0.36541748,0.512170792,0.200696945,0.347450256,0.146753311,-0.208551407,-1.847024918,-2.284500122,-2.449220657,-2.649917603,-2.796670914,1
1402,23129,6.37739E+18,1.23768E+18,21.21400642,20.37744522,19.41597939,18.67118835,18.15964317,0.300525934,0.23416777,0.161996171,0.120380521,0.089540988,22.45691109,22.75813484,0,3.60E-06,1.242904663,2.079465866,3.040931702,3.785722733,4.297267914,0.836561203,1.798027039,2.542818069,3.054363251,0.961465836,1.706256866,2.217802048,0.744791031,1.256336212,0.511545181,-0.301223755,-1.544128418,-2.380689621,-3.342155457,-4.086946487,-4.598491669,0
1403,23138,6.38094E+18,1.23768E+18,21.70429611,20.8169136,20.52181244,20.62938499,20.30448914,0.19883737,0.154932737,0.10718175,0.079647526,0.059243128,20.74110794,21.89574242,1,0.890553057,-0.963188171,-0.075805664,0.219295502,0.111722946,0.436618805,0.887382507,1.182483673,1.074911118,1.399806976,0.295101166,0.18752861,0.512424469,-0.107572556,0.217323303,0.324895859,-1.154634476,-0.191446304,-1.078828812,-1.373929977,-1.266357422,-1.591253281,1
1404,23170,6.38094E+18,1.23768E+18,18.78385544,18.43516922,18.39690399,18.20816994,18.28550339,0.244221777,0.190295964,0.131645858,0.097826988,0.072765306,19.20705414,20.0053463,1,0.548099816,0.4231987,0.771884918,0.810150146,0.998884201,0.921550751,0.348686218,0.386951447,0.575685501,0.498352051,0.038265228,0.226999283,0.149665833,0.188734055,0.111400604,-0.07733345,-0.79829216,-1.22149086,-1.570177078,-1.608442307,-1.797176361,-1.719842911,1
1405,23172,6.38094E+18,1.23768E+18,20.26965332,19.87997437,19.53914452,19.20569229,18.95575905,0.236596048,0.184354037,0.127535269,0.094772376,0.070493236,21.12190247,21.76458931,1,0.44247672,0.852249146,1.241928101,1.58275795,1.916210175,2.166143417,0.389678955,0.730508804,1.063961029,1.313894272,0.340829849,0.674282074,0.924215317,0.333452225,0.583385468,0.249933243,-0.642686844,-1.494935989,-1.884614944,-2.225444794,-2.558897018,-2.808830261,1
1406,23180,6.38094E+18,1.23768E+18,19.99766731,19.78936005,19.52142906,19.47628021,19.58800888,0.226408452,0.17641592,0.122043721,0.090691566,0.067457862,20.76706123,21.57596397,1,1.177559733,0.769393921,0.977701187,1.245632172,1.290781021,1.179052353,0.208307266,0.476238251,0.5213871,0.409658432,0.267930984,0.313079834,0.201351166,0.045148849,-0.066579819,-0.111728668,-0.80890274,-1.578296661,-1.786603928,-2.054534912,-2.099683762,-1.987955093,1
1407,23183,6.38094E+18,1.23768E+18,21.16162682,20.43728828,20.3927803,20.35961533,20.33160591,0.222867876,0.173657149,0.120135203,0.089273334,0.066402957,20.18585014,21.05576706,1,0.7878263,-0.975776672,-0.251438141,-0.206930161,-0.173765182,-0.145755768,0.724338531,0.768846512,0.80201149,0.830020905,0.04450798,0.077672958,0.105682373,0.033164978,0.061174393,0.028009415,-0.869916916,0.105859756,-0.618478775,-0.662986755,-0.696151733,-0.724161148,1
1408,23184,6.38094E+18,1.23768E+18,21.16162682,20.43728828,20.3927803,20.35961533,20.33160591,0.222867876,0.173657149,0.120135203,0.089273334,0.066402957,20.18585014,21.05576706,1,0.787347376,-0.975776672,-0.251438141,-0.206930161,-0.173765182,-0.145755768,0.724338531,0.768846512,0.80201149,0.830020905,0.04450798,0.077672958,0.105682373,0.033164978,0.061174393,0.028009415,-0.869916916,0.105859756,-0.618478775,-0.662986755,-0.696151733,-0.724161148,1
1409,23186,6.38094E+18,1.23768E+18,20.40324783,20.16136932,20.13067436,19.9822464,19.75439262,0.203656539,0.158687785,0.109779477,0.081577919,0.060678985,21.41807365,21.72174263,1,1.70680654,1.014825821,1.25670433,1.287399292,1.435827255,1.66368103,0.24187851,0.272573471,0.421001434,0.648855209,0.030694962,0.179122925,0.4069767,0.148427963,0.376281738,0.227853775,-0.303668976,-1.318494797,-1.560373306,-1.591068268,-1.739496231,-1.967350006,1
1410,23187,6.38094E+18,1.23768E+18,20.52080727,20.08402824,20.06780815,20.07678413,19.81975365,0.196730077,0.153290749,0.106045827,0.078803413,0.058615264,20.73187447,22.23399544,1,0.758264363,0.2110672,0.647846222,0.664066315,0.655090332,0.912120819,0.436779022,0.452999115,0.444023132,0.701053619,0.016220093,0.00724411,0.264274597,-0.008975983,0.248054504,0.257030487,-1.502120972,-1.713188171,-2.149967194,-2.166187286,-2.157211304,-2.414241791,1
