id,galex_objid,sdss_objid,u,g,r,i,z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,nuv_mag,fuv_mag,class,spectrometric_redshift,nuv-u,nuv-g,nuv-r,nuv-i,nuv-z,u-g,u-r,u-i,u-z,g-r,g-i,g-z,r-i,r-z,i-z,fuv-nuv,fuv-u,fuv-g,fuv-r,fuv-i,fuv-z,pred
539,3.05E+18,1.24E+18,21.71280098,20.88907242,20.91145515,20.85944366,20.39296722,0.061516117,0.047932941,0.033159785,0.024641275,0.018328581,22.15760803,23.05256462,1,2.195706606,0.444807053,1.268535614,1.246152878,1.298164368,1.764640808,0.823728561,0.801345825,0.853357315,1.319833755,-0.022382736,0.029628754,0.496105194,0.05201149,0.51848793,0.46647644,-0.894956589,-1.339763641,-2.163492203,-2.141109467,-2.193120956,-2.659597397,1
540,6.38E+18,1.24E+18,21.63164902,21.09994507,20.86858749,20.61209488,20.23692513,0.038097102,0.029685004,0.020535948,0.01526041,0.011350941,21.8967514,22.02116013,1,2.110456467,0.265102386,0.796806335,1.02816391,1.284656525,1.659826279,0.531703949,0.763061523,1.019554138,1.394723892,0.231357574,0.487850189,0.863019943,0.256492615,0.631662369,0.375169754,-0.124408722,-0.389511108,-0.921215057,-1.152572632,-1.409065247,-1.784235001,1
541,6.38E+18,1.24E+18,21.63164902,21.09994507,20.86858749,20.61209488,20.23692513,0.038097102,0.029685004,0.020535948,0.01526041,0.011350941,21.8967514,22.02116013,1,2.110187769,0.265102386,0.796806335,1.02816391,1.284656525,1.659826279,0.531703949,0.763061523,1.019554138,1.394723892,0.231357574,0.487850189,0.863019943,0.256492615,0.631662369,0.375169754,-0.124408722,-0.389511108,-0.921215057,-1.152572632,-1.409065247,-1.784235001,1
542,6.38E+18,1.24E+18,21.41165161,21.04467964,20.93026352,21.01503754,20.71024704,0.090003371,0.07013002,0.048515622,0.036052309,0.026816294,21.32693672,22.17870331,1,0.833097816,-0.08471489,0.28225708,0.396673203,0.311899185,0.616689682,0.36697197,0.481388092,0.396614075,0.701404572,0.114416122,0.029642105,0.334432602,-0.084774017,0.220016479,0.304790497,-0.851766586,-0.767051697,-1.134023666,-1.248439789,-1.163665771,-1.468456268,1
543,6.38E+18,1.24E+18,20.65457726,20.4332695,20.22064209,19.7103405,19.5008297,0.116161749,0.090512447,0.062616095,0.046530467,0.034610119,21.21121216,21.54085541,1,0.47107172,0.556634903,0.777942657,0.990570068,1.500871658,1.710382462,0.221307755,0.433935165,0.944236755,1.153747559,0.212627411,0.722929001,0.932439804,0.51030159,0.719812393,0.209510803,-0.32964325,-0.886278152,-1.107585907,-1.320213318,-1.830514908,-2.040025711,1
544,6.38E+18,1.24E+18,19.79452515,19.6108017,19.12823677,18.89290047,18.48505783,0.044624634,0.034771211,0.024054565,0.017875118,0.013295804,20.48488617,20.46861076,1,0.295386493,0.690361023,0.874084473,1.356649399,1.591985703,1.999828339,0.18372345,0.666288376,0.90162468,1.309467316,0.482564926,0.71790123,1.125743866,0.235336304,0.64317894,0.407842636,0.016275406,-0.674085617,-0.857809067,-1.340373993,-1.575710297,-1.983552933,1
545,6.38E+18,1.24E+18,19.79452515,19.6108017,19.12823677,18.89290047,18.48505783,0.044624634,0.034771211,0.024054565,0.017875118,0.013295804,20.48488617,20.46861076,1,0.29532212,0.690361023,0.874084473,1.356649399,1.591985703,1.999828339,0.18372345,0.666288376,0.90162468,1.309467316,0.482564926,0.71790123,1.125743866,0.235336304,0.64317894,0.407842636,0.016275406,-0.674085617,-0.857809067,-1.340373993,-1.575710297,-1.983552933,1
546,6.37E+18,1.24E+18,21.15948105,20.08777618,18.78275871,18.51730919,18.01731682,0.104509629,0.081433199,0.05633511,0.041863024,0.0311384,21.43527031,21.6446743,1,0.327116817,0.275789261,1.347494125,2.652511597,2.917961121,3.417953491,1.071704865,2.376722336,2.64217186,3.14216423,1.305017471,1.570466995,2.070459366,0.265449524,0.765441895,0.499992371,-0.209403992,-0.485193253,-1.556898117,-2.861915588,-3.127365112,-3.627357483,1
547,6.37E+18,1.24E+18,20.60593224,20.37386513,20.41649437,20.11149788,20.11366844,0.070054635,0.054586098,0.037762411,0.028061518,0.020872613,20.75361252,21.20582962,1,0.522460759,0.147680283,0.379747391,0.337118149,0.642114639,0.639944077,0.232067108,0.189437866,0.494434357,0.492263794,-0.042629242,0.262367249,0.260196686,0.30499649,0.302825928,-0.002170563,-0.452217102,-0.599897385,-0.831964493,-0.789335251,-1.094331741,-1.092161179,1
548,6.37E+18,1.24E+18,20.14742851,19.8533802,19.90737534,19.73464966,19.44459152,0.065928109,0.051370736,0.035538036,0.02640857,0.019643124,20.53034592,20.85501099,1,0.423962653,0.382917404,0.676965714,0.622970581,0.795696259,1.085754395,0.294048309,0.240053177,0.412778854,0.70283699,-0.053995132,0.118730545,0.408788681,0.172725677,0.462783813,0.290058136,-0.32466507,-0.707582474,-1.001630783,-0.947635651,-1.120361328,-1.410419464,1
549,6.37E+18,1.24E+18,20.13998795,19.49066925,18.60928726,18.15714073,17.97932243,0.08516755,0.066361979,0.045908909,0.03411524,0.025375471,21.25301933,21.71637154,1,0.175286546,1.113031387,1.762350082,2.643732071,3.095878601,3.273696899,0.649318695,1.530700684,1.982847214,2.160665512,0.881381989,1.333528519,1.511346817,0.45214653,0.629964828,0.177818298,-0.463352203,-1.576383591,-2.225702286,-3.107084274,-3.559230804,-3.737049103,1
550,6.38E+18,1.24E+18,20.81361771,20.38086319,20.33546066,20.26344299,20.01110268,0.049173977,0.03831603,0.026506852,0.019697431,0.014651271,20.27343941,21.35971069,1,0.846751571,-0.540178299,-0.107423782,-0.062021255,0.009996414,0.262336731,0.432754517,0.478157043,0.550174713,0.80251503,0.045402527,0.117420197,0.369760513,0.07201767,0.324357986,0.252340317,-1.086271286,-0.546092987,-0.978847504,-1.024250031,-1.0962677,-1.348608017,1
551,6.37E+18,1.24E+18,20.46617889,20.03080559,20.0471859,20.07158852,19.89481735,0.058985192,0.045960862,0.031795513,0.023627473,0.017574498,20.14430618,21.16493607,1,0.837401748,-0.321872711,0.113500595,0.097120285,0.072717667,0.249488831,0.435373306,0.418992996,0.394590378,0.571361542,-0.01638031,-0.040782928,0.135988235,-0.024402618,0.152368546,0.176771164,-1.020629883,-0.698757172,-1.134130478,-1.117750168,-1.093347549,-1.270118713,1
552,6.38E+18,1.24E+18,19.79452515,19.6108017,19.12823677,18.89290047,18.48505783,0.044624634,0.034771211,0.024054565,0.017875118,0.013295804,20.48488617,20.46861076,1,0.295386493,0.690361023,0.874084473,1.356649399,1.591985703,1.999828339,0.18372345,0.666288376,0.90162468,1.309467316,0.482564926,0.71790123,1.125743866,0.235336304,0.64317894,0.407842636,0.016275406,-0.674085617,-0.857809067,-1.340373993,-1.575710297,-1.983552933,1
553,6.38E+18,1.24E+18,19.79452515,19.6108017,19.12823677,18.89290047,18.48505783,0.044624634,0.034771211,0.024054565,0.017875118,0.013295804,20.48488617,20.46861076,1,0.29532212,0.690361023,0.874084473,1.356649399,1.591985703,1.999828339,0.18372345,0.666288376,0.90162468,1.309467316,0.482564926,0.71790123,1.125743866,0.235336304,0.64317894,0.407842636,0.016275406,-0.674085617,-0.857809067,-1.340373993,-1.575710297,-1.983552933,1
554,6.38E+18,1.24E+18,20.68439674,20.16921425,20.38563919,20.39710617,20.24981689,0.044432778,0.034621719,0.023951145,0.017798267,0.013238641,22.04859161,22.13785362,1,2.461710691,1.36419487,1.879377365,1.662952423,1.651485443,1.798774719,0.515182495,0.298757553,0.287290573,0.434579849,-0.216424942,-0.227891922,-0.080602646,-0.01146698,0.135822296,0.147289276,-0.089262009,-1.453456879,-1.968639374,-1.752214432,-1.740747452,-1.888036728,1
555,6.38E+18,1.24E+18,20.94509506,20.42877007,20.35889053,20.30454254,19.89306641,0.032453392,0.025287464,0.017493751,0.012999731,0.009669412,21.5176487,21.64297867,1,2.363612413,0.572553635,1.088878632,1.158758163,1.213106155,1.624582291,0.516324997,0.586204529,0.640552521,1.052028656,0.069879532,0.124227524,0.535703659,0.054347992,0.465824127,0.411476135,-0.125329971,-0.697883606,-1.214208603,-1.284088135,-1.338436127,-1.749912262,1
556,6.38E+18,1.24E+18,23.54586411,21.18074417,20.01791191,19.20095444,19.01549339,0.043502256,0.033896662,0.023449555,0.017425532,0.012961395,22.09225273,21.97899437,1,0.618492603,-1.453611374,0.91150856,2.07434082,2.891298294,3.076759338,2.365119934,3.527952194,4.344909668,4.530370712,1.16283226,1.979789734,2.165250778,0.816957474,1.002418518,0.185461044,0.113258362,1.566869736,-0.798250198,-1.961082458,-2.778039932,-2.963500977,1
557,6.37E+18,1.24E+18,19.95913696,19.57208824,19.51700592,18.61033249,17.82261086,0.07006304,0.054592647,0.037766941,0.028064884,0.020875117,19.81559944,19.62284851,0,0.000113366,-0.143537521,0.2435112,0.298593521,1.205266953,1.992988586,0.387048721,0.442131042,1.348804474,2.136526108,0.055082321,0.961755753,1.749477386,0.906673431,1.694395065,0.787721634,0.192750931,0.336288452,-0.050760269,-0.10584259,-1.012516022,-1.800237656,0
558,6.37E+18,1.24E+18,20.22001457,19.78536034,19.75086021,19.70172119,19.63076591,0.077160195,0.060122699,0.041592605,0.030907763,0.022989698,20.0208168,21.09220695,1,0.641573012,-0.199197769,0.235456467,0.269956589,0.319095612,0.390050888,0.434654236,0.469154358,0.518293381,0.589248657,0.034500122,0.083639145,0.154594421,0.049139023,0.120094299,0.070955276,-1.071390152,-0.872192383,-1.306846619,-1.341346741,-1.390485764,-1.46144104,1
559,6.37E+18,1.24E+18,19.96292305,19.65589333,19.67116547,19.56034851,19.43601608,0.085289538,0.066457033,0.045974668,0.034164105,0.025411816,20.60561371,21.94477081,1,0.677559674,0.642690659,0.949720383,0.934448242,1.045265198,1.169597626,0.307029724,0.291757584,0.402574539,0.526906967,-0.015272141,0.095544815,0.219877243,0.110816956,0.235149384,0.124332428,-1.339157104,-1.981847763,-2.288877487,-2.273605347,-2.384422302,-2.50875473,1
560,6.37E+18,1.24E+18,20.09433937,19.96630287,20.04781342,19.84898949,20.03079987,0.057507362,0.044809349,0.030998899,0.023035504,0.017134184,21.4621067,22.66059303,1,1.712674618,1.367767334,1.495803833,1.414293289,1.613117218,1.431306839,0.128036499,0.046525955,0.245349884,0.063539505,-0.081510544,0.117313385,-0.064496994,0.198823929,0.01701355,-0.181810379,-1.198486328,-2.566253662,-2.694290161,-2.612779617,-2.811603546,-2.629793167,1
561,6.37E+18,1.24E+18,20.38803673,20.26934624,20.69355774,20.96374702,21.1975441,0.066720754,0.051988356,0.035965305,0.026726076,0.019879291,20.1221714,20.23671532,0,4.10E-05,-0.265865326,-0.147174835,-0.571386337,-0.841575623,-1.075372696,0.118690491,-0.305521011,-0.575710297,-0.80950737,-0.424211502,-0.694400787,-0.928197861,-0.270189285,-0.503986359,-0.233797073,-0.114543915,0.151321411,0.03263092,0.456842422,0.727031708,0.960828781,0
562,6.38E+18,1.24E+18,20.4148674,20.11308098,20.0889473,20.38371277,20.03983879,0.08552894,0.066643573,0.046103712,0.034260001,0.025483146,20.00938034,21.1570797,1,0.932383001,-0.405487061,-0.103700638,-0.079566956,-0.374332428,-0.03045845,0.301786423,0.325920105,0.031154633,0.37502861,0.024133682,-0.27063179,0.073242188,-0.294765472,0.049108505,0.343873978,-1.147699356,-0.742212296,-1.043998718,-1.068132401,-0.773366928,-1.117240906,1
563,6.38E+18,1.24E+18,19.29732513,17.84770012,17.4174633,17.24562836,17.25090599,0.081168801,0.063246183,0.043753415,0.032513477,0.024184054,20.90831184,22.37037086,0,0.003402061,1.61098671,3.060611725,3.490848541,3.662683487,3.657405853,1.449625015,1.879861832,2.051696777,2.046419144,0.430236816,0.602071762,0.596794128,0.171834946,0.166557312,-0.005277634,-1.462059021,-3.073045731,-4.522670746,-4.952907562,-5.124742508,-5.119464874,0
564,6.38E+18,1.24E+18,19.77769089,19.7265892,20.11790466,20.40527916,20.94336319,0.105370149,0.082103707,0.056798965,0.042207718,0.031394787,19.42365837,19.41193771,0,-0.000250379,-0.354032516,-0.302930832,-0.694246292,-0.981620789,-1.519704819,0.051101685,-0.340213776,-0.627588272,-1.165672302,-0.39131546,-0.678689957,-1.216773987,-0.287374496,-0.825458527,-0.53808403,0.011720657,0.365753174,0.314651489,0.705966949,0.993341446,1.531425476,0
565,6.37E+18,1.24E+18,20.73607254,20.49648666,20.15416527,20.35743332,20.17039299,0.078967594,0.061531015,0.042566869,0.031631745,0.023528207,20.65810966,22.18679619,1,1.078400135,-0.077962875,0.161623001,0.503944397,0.300676346,0.487716675,0.239585876,0.581907272,0.378639221,0.56567955,0.342321396,0.139053345,0.326093674,-0.203268051,-0.016227722,0.187040329,-1.528686523,-1.450723648,-1.690309525,-2.03263092,-1.829362869,-2.016403198,1
566,6.37E+18,1.24E+18,16.825037,15.60794926,15.57478619,15.59554005,15.66109753,0.080190524,0.062483914,0.043226082,0.032121614,0.023892578,18.05200005,20.64136505,0,-0.000503995,1.226963043,2.444050789,2.47721386,2.456459999,2.390902519,1.217087746,1.250250816,1.229496956,1.163939476,0.033163071,0.01240921,-0.05314827,-0.02075386,-0.08631134,-0.06555748,-2.589365005,-3.816328049,-5.033415794,-5.066578865,-5.045825005,-4.980267525,0
567,6.37E+18,1.24E+18,16.825037,15.60794926,15.57478619,15.59554005,15.66109753,0.080190524,0.062483914,0.043226082,0.032121614,0.023892578,18.05200005,20.64136505,0,-0.000493686,1.226963043,2.444050789,2.47721386,2.456459999,2.390902519,1.217087746,1.250250816,1.229496956,1.163939476,0.033163071,0.01240921,-0.05314827,-0.02075386,-0.08631134,-0.06555748,-2.589365005,-3.816328049,-5.033415794,-5.066578865,-5.045825005,-4.980267525,0
568,6.38E+18,1.24E+18,20.39471436,19.96930122,19.86404419,19.8940258,19.7532959,0.077364594,0.06028197,0.041702788,0.030989641,0.023050599,22.57592583,21.82078743,1,2.432178497,2.181211472,2.606624603,2.711881638,2.681900024,2.822629929,0.425413132,0.530670166,0.500688553,0.641418457,0.105257034,0.075275421,0.216005325,-0.029981613,0.110748291,0.140729904,0.755138397,-1.426073074,-1.851486206,-1.95674324,-1.926761627,-2.067491531,1
569,6.37E+18,1.24E+18,16.825037,15.60794926,15.57478619,15.59554005,15.66109753,0.080190524,0.062483914,0.043226082,0.032121614,0.023892578,18.05200005,20.64136505,0,-0.000503995,1.226963043,2.444050789,2.47721386,2.456459999,2.390902519,1.217087746,1.250250816,1.229496956,1.163939476,0.033163071,0.01240921,-0.05314827,-0.02075386,-0.08631134,-0.06555748,-2.589365005,-3.816328049,-5.033415794,-5.066578865,-5.045825005,-4.980267525,0
570,6.37E+18,1.24E+18,16.825037,15.60794926,15.57478619,15.59554005,15.66109753,0.080190524,0.062483914,0.043226082,0.032121614,0.023892578,18.05200005,20.64136505,0,-0.000493686,1.226963043,2.444050789,2.47721386,2.456459999,2.390902519,1.217087746,1.250250816,1.229496956,1.163939476,0.033163071,0.01240921,-0.05314827,-0.02075386,-0.08631134,-0.06555748,-2.589365005,-3.816328049,-5.033415794,-5.066578865,-5.045825005,-4.980267525,0
571,6.37E+18,1.24E+18,20.86176872,20.31011391,20.287117,20.01305771,19.95902443,0.115317494,0.089854613,0.062161006,0.046192288,0.034358576,21.1013813,21.51300049,1,0.613563776,0.239612579,0.791267395,0.814264297,1.088323593,1.142356873,0.551654816,0.574651718,0.848711014,0.902744293,0.022996902,0.297056198,0.351089478,0.274059296,0.328092575,0.054033279,-0.411619186,-0.651231766,-1.202886581,-1.225883484,-1.49994278,-1.553976059,1
572,6.37E+18,1.24E+18,20.06488228,19.66068268,19.46715736,19.39602852,19.14470291,0.057788074,0.045028076,0.031150214,0.023147948,0.017217821,20.54541779,21.35033989,1,0.832523525,0.480535507,0.884735107,1.078260422,1.149389267,1.400714874,0.4041996,0.597724915,0.66885376,0.920179367,0.193525314,0.26465416,0.515979767,0.071128845,0.322454453,0.251325607,-0.804922104,-1.285457611,-1.689657211,-1.883182526,-1.954311371,-2.205636978,1
573,6.37E+18,1.24E+18,20.2972126,19.81574631,19.51991463,19.44639587,19.21467209,0.086445525,0.067357771,0.04659779,0.034627154,0.02575624,21.22887421,22.54072571,1,0.972976089,0.931661606,1.413127899,1.708959579,1.782478333,2.014202118,0.481466293,0.777297974,0.850816727,1.082540512,0.29583168,0.369350433,0.601074219,0.073518753,0.305242538,0.231723785,-1.311851501,-2.243513107,-2.724979401,-3.020811081,-3.094329834,-3.326053619,1
574,6.37E+18,1.24E+18,21.27991676,20.86414528,20.83394623,20.61579704,20.42372894,0.05177879,0.040345684,0.027910955,0.020740831,0.015427369,21.35170364,22.74396706,1,0.60767287,0.07178688,0.487558365,0.517757416,0.735906601,0.927974701,0.415771484,0.445970535,0.66411972,0.85618782,0.030199051,0.248348236,0.440416336,0.218149185,0.410217285,0.1920681,-1.392263412,-1.464050293,-1.879821777,-1.910020828,-2.128170013,-2.320238113,1
575,6.38E+18,1.24E+18,20.02071381,19.57385063,19.94641113,20.17905235,20.16371918,0.126763925,0.098773599,0.068331115,0.050777342,0.037769016,20.32987213,20.84495544,0,-0.000174128,0.309158325,0.7560215,0.383460999,0.150819778,0.166152954,0.446863174,0.074302673,-0.158338547,-0.143005371,-0.372560501,-0.605201721,-0.589868546,-0.23264122,-0.217308044,0.015333176,-0.515083313,-0.824241638,-1.271104813,-0.898544312,-0.665903091,-0.681236267,0
576,6.37E+18,1.24E+18,20.05904388,19.92870903,19.53452301,19.21327591,18.70527267,0.077231251,0.060178068,0.041630909,0.030936228,0.02301087,20.52232361,20.99269867,1,0.401139885,0.463279724,0.593614578,0.987800598,1.309047699,1.817050934,0.130334854,0.524520874,0.845767975,1.35377121,0.39418602,0.715433121,1.223436356,0.321247101,0.829250336,0.508003235,-0.470375061,-0.933654785,-1.063989639,-1.458175659,-1.77942276,-2.287425995,1
577,6.37E+18,1.24E+18,19.76528168,19.6609993,20.00730515,20.29007339,20.39432335,0.044486601,0.034663659,0.023980157,0.017819827,0.013254678,19.51408005,19.28495979,0,-5.21E-05,-0.25120163,-0.14691925,-0.493225098,-0.775993347,-0.880243301,0.104282379,-0.242023468,-0.524791718,-0.629041672,-0.346305847,-0.629074097,-0.733324051,-0.28276825,-0.387018204,-0.104249954,0.229120255,0.480321884,0.376039505,0.722345352,1.005113602,1.109363556,0
578,6.37E+18,1.24E+18,20.04505539,19.93983841,19.91831398,19.62903023,19.60917282,0.054603703,0.042546835,0.029433705,0.021872398,0.016269045,21.67915535,22.20583153,1,1.888648987,1.63409996,1.73931694,1.76084137,2.050125122,2.069982529,0.10521698,0.126741409,0.416025162,0.435882568,0.021524429,0.310808182,0.330665588,0.289283752,0.309141159,0.019857407,-0.526676178,-2.160776138,-2.265993118,-2.287517548,-2.5768013,-2.596658707,1
579,6.37E+18,1.24E+18,20.67246437,20.66949463,20.3582077,20.33220482,20.64211082,0.049897704,0.038879953,0.026896972,0.019987334,0.014866903,21.08592415,22.34475136,1,1.439435959,0.413459778,0.41642952,0.727716446,0.75371933,0.443813324,0.002969742,0.314256668,0.340259552,0.030353546,0.311286926,0.33728981,0.027383804,0.026002884,-0.283903122,-0.309906006,-1.258827209,-1.672286987,-1.675256729,-1.986543655,-2.012546539,-1.702640533,1
580,6.37E+18,1.24E+18,22.05674362,21.38679314,21.36621094,21.07766151,20.68742752,0.071699545,0.055867799,0.038649086,0.028720412,0.021362711,21.30861664,21.67032623,1,2.734610081,-0.748126984,-0.078176498,-0.057594299,0.230955124,0.621189117,0.669950485,0.690532684,0.979082108,1.369316101,0.020582199,0.309131622,0.699365616,0.288549423,0.678783417,0.390233994,-0.361709595,0.386417389,-0.283533096,-0.304115295,-0.592664719,-0.982898712,1
581,3.15E+18,1.24E+18,21.31308937,20.63271713,20.63725662,20.60430717,20.16269112,0.046971317,0.036599733,0.025319526,0.018815121,0.013994994,20.86023903,22.19593811,1,0.844009101,-0.452850342,0.227521896,0.222982407,0.255931854,0.697547913,0.680372238,0.675832748,0.708782196,1.150398254,-0.00453949,0.028409958,0.470026016,0.032949448,0.474565506,0.441616058,-1.335699081,-0.88284874,-1.563220978,-1.558681488,-1.591630936,-2.033246994,1
582,6.37E+18,1.24E+18,20.41313744,19.93741608,19.80875206,19.78477287,19.48273277,0.066585094,0.051882654,0.035892181,0.026671736,0.019838871,19.67321205,21.83188438,1,0.814887285,-0.739925385,-0.264204025,-0.135540009,-0.111560822,0.190479279,0.475721359,0.604385376,0.628364563,0.930404663,0.128664017,0.152643204,0.454683304,0.023979187,0.326019287,0.3020401,-2.158672333,-1.418746948,-1.894468307,-2.023132324,-2.047111511,-2.349151611,1
583,3.13E+18,1.24E+18,20.94160652,20.35107422,20.20118141,20.0394783,19.79866982,0.065437414,0.050988391,0.035273533,0.026212014,0.019496923,23.65666962,24.11087418,1,2.230699301,2.715063095,3.305595398,3.455488205,3.617191315,3.857999802,0.590532303,0.74042511,0.90212822,1.142936707,0.149892807,0.311595917,0.552404404,0.16170311,0.402511597,0.240808487,-0.454204559,-3.169267654,-3.759799957,-3.909692764,-4.071395874,-4.312204361,1
584,6.37E+18,1.24E+18,21.41703987,21.03036118,20.97736549,20.86757278,20.28613663,0.073373728,0.057172313,0.039551541,0.029391034,0.021861529,22.42845154,22.07971001,1,0.45785287,1.011411667,1.398090363,1.451086044,1.560878754,2.142314911,0.386678696,0.439674377,0.549467087,1.130903244,0.052995682,0.162788391,0.744224548,0.109792709,0.691228867,0.581436157,0.348741531,-0.662670135,-1.049348831,-1.102344513,-1.212137222,-1.79357338,1
585,6.38E+18,1.24E+18,20.24567604,20.26910019,19.78800201,19.77575493,19.93153954,0.08963073,0.069839656,0.04831475,0.035903037,0.026705263,19.81174469,21.35868454,1,1.328133941,-0.433931351,-0.457355499,0.023742676,0.035989761,-0.119794846,-0.023424149,0.457674026,0.469921112,0.314136505,0.481098175,0.493345261,0.337560654,0.012247086,-0.143537521,-0.155784607,-1.54693985,-1.113008499,-1.089584351,-1.570682526,-1.582929611,-1.427145004,1
586,6.38E+18,1.24E+18,19.69307327,19.43074417,19.33238602,19.17998695,18.99255943,0.109674931,0.085457966,0.059119422,0.043932069,0.032677386,20.157444,20.70702934,1,0.40712896,0.464370728,0.726699829,0.825057983,0.977457047,1.164884567,0.262329102,0.360687256,0.513086319,0.70051384,0.098358154,0.250757217,0.438184738,0.152399063,0.339826584,0.187427521,-0.549585342,-1.01395607,-1.276285172,-1.374643326,-1.527042389,-1.71446991,1
587,6.37E+18,1.24E+18,21.53146362,21.13973045,20.93254471,20.74697685,20.44337082,0.058929652,0.045917585,0.031765573,0.023605226,0.017557951,20.84951401,21.12369156,1,0.855710089,-0.681949615,-0.290216446,-0.083030701,0.102537155,0.406143188,0.39173317,0.598918915,0.784486771,1.088092804,0.207185745,0.392753601,0.696359634,0.185567856,0.489173889,0.303606033,-0.274177551,0.407772064,0.016038895,-0.191146851,-0.376714706,-0.68032074,1
588,6.37E+18,1.24E+18,22.46123505,21.64889526,21.6327858,21.45431328,21.10035515,0.056769356,0.044234298,0.030601082,0.022739884,0.016914295,22.31799316,22.18391609,1,0.675631404,-0.143241882,0.6690979,0.685207367,0.863679886,1.217638016,0.812339783,0.828449249,1.006921768,1.360879898,0.016109467,0.194581985,0.548540115,0.178472519,0.532430649,0.35395813,0.134077072,0.277318954,-0.535020828,-0.551130295,-0.729602814,-1.083560944,1
589,3.06E+18,1.24E+18,22.9558506,21.0844574,20.73558617,20.57193184,20.72929001,0.076097637,0.059294764,0.041019842,0.030482139,0.022673111,23.62096405,23.87382698,0,0.000139471,0.665113449,2.536506653,2.885377884,3.049032211,2.891674042,1.871393204,2.220264435,2.383918762,2.226560593,0.348871231,0.512525558,0.355167389,0.163654327,0.006296158,-0.15735817,-0.25286293,-0.917976379,-2.789369583,-3.138240814,-3.301895142,-3.144536972,1
590,6.37E+18,1.24E+18,20.42982674,20.00735092,19.93950272,19.90904236,19.63111496,0.08601895,0.067025386,0.04636785,0.034456283,0.025629142,20.50198364,22.02193451,1,0.690256476,0.072156906,0.494632721,0.562480927,0.592941284,0.870868683,0.422475815,0.49032402,0.520784378,0.798711777,0.067848206,0.098308563,0.376235962,0.030460358,0.308387756,0.277927399,-1.519950867,-1.592107773,-2.014583588,-2.082431793,-2.112892151,-2.39081955,1
591,6.38E+18,1.24E+18,20.60523605,20.11909866,20.10406494,20.18435287,20.00705338,0.119174384,0.092859872,0.064240031,0.047737226,0.035507727,20.63539124,21.44815254,1,0.756250978,0.030155182,0.516292572,0.531326294,0.451038361,0.62833786,0.48613739,0.501171112,0.420883179,0.598182678,0.015033722,-0.065254211,0.112045288,-0.080287933,0.097011566,0.1772995,-0.812761307,-0.842916489,-1.329053879,-1.344087601,-1.263799667,-1.441099167,1
592,6.38E+18,1.24E+18,22.00156975,21.4466095,20.66919899,19.99165344,19.77212715,0.069772609,0.054366346,0.037610386,0.027948547,0.020788584,22.75301361,22.76009178,1,2.426060915,0.751443863,1.306404114,2.083814621,2.761360168,2.980886459,0.554960251,1.332370758,2.009916306,2.229442596,0.777410507,1.454956055,1.674482346,0.677545547,0.897071838,0.219526291,-0.007078171,-0.758522034,-1.313482285,-2.090892792,-2.768438339,-2.98796463,1
593,6.38E+18,1.24E+18,21.5080719,20.83286476,20.37626076,20.23557091,19.99091339,0.047798287,0.037244104,0.025765298,0.019146377,0.014241387,22.32875061,21.9302063,1,1.196807265,0.820678711,1.495885849,1.952489853,2.093179703,2.337837219,0.675207138,1.131811142,1.272500992,1.517158508,0.456604004,0.597293854,0.84195137,0.14068985,0.385347366,0.244657516,0.398544312,-0.422134399,-1.097341537,-1.553945541,-1.694635391,-1.939292908,1
594,6.38E+18,1.24E+18,20.63648987,20.15322876,20.07130241,20.10730934,19.78180313,0.150589094,0.117337994,0.081173882,0.060320895,0.044867665,21.70145226,21.79904175,1,2.491489172,1.064962387,1.548223495,1.630149841,1.594142914,1.919649124,0.483261108,0.565187454,0.529180527,0.854686737,0.081926346,0.045919418,0.371425629,-0.036006927,0.289499283,0.32550621,-0.097589493,-1.16255188,-1.645812988,-1.727739334,-1.691732407,-2.017238617,1
595,3.06E+18,1.24E+18,22.51152039,21.1959877,19.86500168,18.97351837,18.31650352,0.1073898,0.083677404,0.05788764,0.043016721,0.031996537,22.3181076,23.48900795,1,0.487823367,-0.193412781,1.122119904,2.453105927,3.344589233,4.00160408,1.315532684,2.646518707,3.538002014,4.195016861,1.330986023,2.22246933,2.879484177,0.891483307,1.548498154,0.657014847,-1.170900345,-0.977487564,-2.293020248,-3.624006271,-4.515489578,-5.172504425,0
596,6.38E+18,1.24E+18,21.22425842,20.58540726,20.43746376,20.46240234,20.05502892,0.13734661,0.107019551,0.07403563,0.05501641,0.040922102,21.61088181,21.91290474,1,0.780068994,0.386623383,1.025474548,1.173418045,1.148479462,1.55585289,0.638851166,0.786794662,0.761856079,1.169229507,0.147943497,0.123004913,0.530378342,-0.024938583,0.382434845,0.407373428,-0.302022934,-0.688646317,-1.327497482,-1.475440979,-1.450502396,-1.857875824,1
597,6.38E+18,1.24E+18,15.84910011,15.63408089,16.076437,16.29909706,16.52137756,0.099889271,0.077833042,0.053844538,0.040012263,0.029761773,16.00978088,16.12462044,0,-0.000248062,0.160680771,0.375699997,-0.066656113,-0.289316177,-0.51159668,0.215019226,-0.227336884,-0.449996948,-0.672277451,-0.44235611,-0.665016174,-0.887296677,-0.222660065,-0.444940567,-0.222280502,-0.114839554,-0.275520325,-0.490539551,-0.048183441,0.174476624,0.396757126,0
